,hotel_id,price,stock,city,date,language,mobile,avatar_id
22,788,105,140,amsterdam,44,austrian,0,71508
23,680,146,55,amsterdam,44,austrian,0,71508
24,52,144,138,amsterdam,44,austrian,0,71508
25,493,147,142,amsterdam,44,austrian,0,71508
26,517,111,112,amsterdam,44,austrian,0,71508
27,366,76,111,amsterdam,44,austrian,0,71508
28,269,148,138,amsterdam,44,austrian,0,71508
29,807,236,278,amsterdam,44,austrian,0,71508
30,158,148,142,amsterdam,44,austrian,0,71508
31,234,144,140,amsterdam,44,austrian,0,71508
32,967,76,140,amsterdam,44,austrian,0,71508
33,630,149,140,amsterdam,44,austrian,0,71508
34,264,77,56,amsterdam,44,austrian,0,71508
35,387,242,279,amsterdam,44,austrian,0,71508
36,809,236,277,amsterdam,44,austrian,0,71508
37,86,108,197,amsterdam,44,austrian,0,71508
38,410,106,111,amsterdam,44,austrian,0,71508
39,430,167,194,amsterdam,44,austrian,0,71508
40,230,106,112,amsterdam,44,austrian,0,71508
41,442,170,195,amsterdam,44,austrian,0,71508
42,465,237,278,amsterdam,44,austrian,0,71508
43,212,172,193,amsterdam,44,austrian,0,71508
44,676,76,56,amsterdam,44,austrian,0,71508
45,85,105,111,amsterdam,44,austrian,0,71508
46,256,76,56,amsterdam,44,austrian,0,71508
47,806,249,281,amsterdam,44,austrian,0,71508
48,745,107,56,amsterdam,44,austrian,0,71508
49,34,76,57,amsterdam,44,austrian,0,71508
50,594,244,278,amsterdam,44,austrian,0,71508
51,918,237,278,amsterdam,44,austrian,0,71508
52,715,144,141,amsterdam,44,austrian,0,71508
53,507,105,113,amsterdam,44,austrian,0,71508
54,581,145,55,amsterdam,44,austrian,0,71508
55,10,148,140,amsterdam,44,austrian,0,71508
56,821,107,112,amsterdam,44,austrian,0,71508
57,510,249,277,amsterdam,44,austrian,0,71508
58,625,176,195,amsterdam,44,austrian,0,71508
59,778,105,111,amsterdam,44,austrian,0,71508
60,743,143,140,amsterdam,44,austrian,0,71508
61,674,111,111,amsterdam,44,austrian,0,71508
62,369,74,56,amsterdam,44,austrian,0,71508
63,585,76,57,amsterdam,44,austrian,0,71508
64,146,176,196,amsterdam,44,austrian,0,71508
65,969,82,56,amsterdam,44,austrian,0,71508
66,417,148,140,amsterdam,44,austrian,0,71508
67,891,109,56,amsterdam,44,austrian,0,71508
68,373,105,112,amsterdam,44,austrian,0,71508
69,22,144,140,amsterdam,44,austrian,0,71508
70,921,76,140,amsterdam,44,austrian,0,71508
71,163,169,195,amsterdam,44,austrian,0,71508
72,482,77,56,amsterdam,44,austrian,0,71508
73,777,149,140,amsterdam,44,austrian,0,71508
74,628,147,139,amsterdam,44,austrian,0,71508
75,724,247,281,amsterdam,44,austrian,0,71508
76,505,105,113,amsterdam,44,austrian,0,71508
77,679,147,138,amsterdam,44,austrian,0,71508
78,567,76,56,amsterdam,44,austrian,0,71508
79,750,105,56,amsterdam,44,austrian,0,71508
80,529,242,281,amsterdam,44,austrian,0,71508
81,604,107,111,amsterdam,44,austrian,0,71508
82,317,169,197,amsterdam,44,austrian,0,71508
83,835,108,113,amsterdam,44,austrian,0,71508
84,140,107,111,amsterdam,44,austrian,0,71508
85,105,144,140,amsterdam,44,austrian,0,71508
86,455,147,140,amsterdam,44,austrian,0,71508
87,867,144,112,amsterdam,44,austrian,0,71508
88,657,170,195,amsterdam,44,austrian,0,71508
89,218,170,193,amsterdam,44,austrian,0,71508
90,971,148,140,amsterdam,44,austrian,0,71508
91,762,144,137,amsterdam,44,austrian,0,71508
92,945,149,138,amsterdam,44,austrian,0,71508
93,570,104,112,amsterdam,44,austrian,0,71508
94,587,148,138,amsterdam,44,austrian,0,71508
95,9,81,140,amsterdam,44,austrian,0,71508
96,878,105,140,amsterdam,44,austrian,0,71508
97,311,108,56,amsterdam,44,austrian,0,71508
98,783,83,55,amsterdam,44,austrian,0,71508
99,375,102,111,amsterdam,44,austrian,0,71508
100,166,110,111,amsterdam,44,austrian,0,71508
101,283,102,112,amsterdam,44,austrian,0,71508
102,557,109,111,amsterdam,44,austrian,0,71508
103,902,175,196,amsterdam,44,austrian,0,71508
104,196,107,56,amsterdam,44,austrian,0,71508
105,117,76,55,amsterdam,44,austrian,0,71508
106,101,243,278,amsterdam,44,austrian,0,71508
107,933,147,138,amsterdam,44,austrian,0,71508
108,214,172,196,amsterdam,44,austrian,0,71508
109,515,249,282,amsterdam,44,austrian,0,71508
110,925,103,112,amsterdam,44,austrian,0,71508
111,685,237,278,amsterdam,44,austrian,0,71508
112,352,102,112,amsterdam,44,austrian,0,71508
113,111,106,112,amsterdam,44,austrian,0,71508
114,30,105,110,amsterdam,44,austrian,0,71508
115,760,172,196,amsterdam,44,austrian,0,71508
116,588,168,140,amsterdam,44,austrian,0,71508
117,441,176,191,amsterdam,44,austrian,0,71508
118,253,237,275,amsterdam,44,austrian,0,71508
119,752,247,280,amsterdam,44,austrian,0,71508
120,83,147,140,amsterdam,44,austrian,0,71508
121,303,176,197,amsterdam,44,austrian,0,71508
122,211,143,138,amsterdam,44,austrian,0,71508
123,658,148,140,amsterdam,44,austrian,0,71508
124,88,109,113,amsterdam,44,austrian,0,71508
125,12,76,56,amsterdam,44,austrian,0,71508
126,892,175,195,amsterdam,44,austrian,0,71508
127,103,175,195,amsterdam,44,austrian,0,71508
128,548,242,278,amsterdam,44,austrian,0,71508
129,591,236,279,amsterdam,44,austrian,0,71508
130,475,102,112,amsterdam,44,austrian,0,71508
131,193,144,111,amsterdam,44,austrian,0,71508
132,307,105,112,amsterdam,44,austrian,0,71508
133,706,105,110,amsterdam,44,austrian,0,71508
134,660,143,140,amsterdam,44,austrian,0,71508
0,727,119,56,copenhagen,44,austrian,0,71508
1,280,125,111,copenhagen,44,austrian,0,71508
2,562,202,195,copenhagen,44,austrian,0,71508
3,36,188,112,copenhagen,44,austrian,0,71508
4,572,193,197,copenhagen,44,austrian,0,71508
5,60,92,56,copenhagen,44,austrian,0,71508
6,53,92,56,copenhagen,44,austrian,0,71508
7,720,273,279,copenhagen,44,austrian,0,71508
8,958,199,193,copenhagen,44,austrian,0,71508
9,481,93,56,copenhagen,44,austrian,0,71508
10,834,88,55,copenhagen,44,austrian,0,71508
11,831,90,56,copenhagen,44,austrian,0,71508
12,952,92,56,copenhagen,44,austrian,0,71508
13,961,192,195,copenhagen,44,austrian,0,71508
14,855,196,196,copenhagen,44,austrian,0,71508
15,251,161,55,copenhagen,44,austrian,0,71508
16,113,86,56,copenhagen,44,austrian,0,71508
17,744,165,140,copenhagen,44,austrian,0,71508
18,329,199,196,copenhagen,44,austrian,0,71508
19,894,282,281,copenhagen,44,austrian,0,71508
20,849,165,138,copenhagen,44,austrian,0,71508
21,622,125,112,copenhagen,44,austrian,0,71508
22,869,275,278,copenhagen,44,austrian,0,71508
23,539,283,284,copenhagen,44,austrian,0,71508
24,690,202,196,copenhagen,44,austrian,0,71508
25,23,165,140,copenhagen,44,austrian,0,71508
26,695,168,139,copenhagen,44,austrian,0,71508
27,367,94,56,copenhagen,44,austrian,0,71508
28,50,125,111,copenhagen,44,austrian,0,71508
29,691,86,113,copenhagen,44,austrian,0,71508
30,994,167,138,copenhagen,44,austrian,0,71508
31,596,165,138,copenhagen,44,austrian,0,71508
32,497,196,195,copenhagen,44,austrian,0,71508
33,893,192,195,copenhagen,44,austrian,0,71508
34,611,170,139,copenhagen,44,austrian,0,71508
35,391,165,140,copenhagen,44,austrian,0,71508
36,872,95,56,copenhagen,44,austrian,0,71508
37,707,280,279,copenhagen,44,austrian,0,71508
38,335,88,113,copenhagen,44,austrian,0,71508
39,249,85,140,copenhagen,44,austrian,0,71508
40,6,117,112,copenhagen,44,austrian,0,71508
41,688,85,114,copenhagen,44,austrian,0,71508
42,267,168,139,copenhagen,44,austrian,0,71508
43,844,275,281,copenhagen,44,austrian,0,71508
44,546,90,112,copenhagen,44,austrian,0,71508
45,300,121,112,copenhagen,44,austrian,0,71508
46,812,167,141,copenhagen,44,austrian,0,71508
47,425,195,196,copenhagen,44,austrian,0,71508
48,405,95,55,copenhagen,44,austrian,0,71508
49,508,198,197,copenhagen,44,austrian,0,71508
50,951,85,111,copenhagen,44,austrian,0,71508
51,766,273,279,copenhagen,44,austrian,0,71508
52,826,199,195,copenhagen,44,austrian,0,71508
53,194,116,56,copenhagen,44,austrian,0,71508
54,711,121,112,copenhagen,44,austrian,0,71508
55,930,117,140,copenhagen,44,austrian,0,71508
56,638,162,112,copenhagen,44,austrian,0,71508
57,445,87,56,copenhagen,44,austrian,0,71508
58,402,126,110,copenhagen,44,austrian,0,71508
59,153,195,194,copenhagen,44,austrian,0,71508
60,556,170,138,copenhagen,44,austrian,0,71508
61,989,90,56,copenhagen,44,austrian,0,71508
62,431,119,111,copenhagen,44,austrian,0,71508
63,981,91,56,copenhagen,44,austrian,0,71508
64,401,164,142,copenhagen,44,austrian,0,71508
65,523,86,112,copenhagen,44,austrian,0,71508
66,487,168,140,copenhagen,44,austrian,0,71508
67,655,273,278,copenhagen,44,austrian,0,71508
68,349,195,195,copenhagen,44,austrian,0,71508
69,506,123,56,copenhagen,44,austrian,0,71508
70,318,118,110,copenhagen,44,austrian,0,71508
71,532,199,195,copenhagen,44,austrian,0,71508
72,243,95,57,copenhagen,44,austrian,0,71508
73,772,273,280,copenhagen,44,austrian,0,71508
74,518,119,111,copenhagen,44,austrian,0,71508
75,96,126,111,copenhagen,44,austrian,0,71508
76,876,118,111,copenhagen,44,austrian,0,71508
77,616,165,139,copenhagen,44,austrian,0,71508
78,990,164,138,copenhagen,44,austrian,0,71508
79,142,285,277,copenhagen,44,austrian,0,71508
80,291,199,197,copenhagen,44,austrian,0,71508
81,995,199,197,copenhagen,44,austrian,0,71508
82,433,119,112,copenhagen,44,austrian,0,71508
83,385,276,282,copenhagen,44,austrian,0,71508
84,959,192,197,copenhagen,44,austrian,0,71508
85,818,168,140,copenhagen,44,austrian,0,71508
86,973,167,140,copenhagen,44,austrian,0,71508
87,350,276,275,copenhagen,44,austrian,0,71508
88,309,92,111,copenhagen,44,austrian,0,71508
89,805,168,139,copenhagen,44,austrian,0,71508
90,435,272,279,copenhagen,44,austrian,0,71508
91,434,95,56,copenhagen,44,austrian,0,71508
92,559,199,194,copenhagen,44,austrian,0,71508
93,365,92,55,copenhagen,44,austrian,0,71508
94,830,86,112,copenhagen,44,austrian,0,71508
95,100,85,55,copenhagen,44,austrian,0,71508
96,92,90,56,copenhagen,44,austrian,0,71508
97,443,121,113,copenhagen,44,austrian,0,71508
98,698,193,195,copenhagen,44,austrian,0,71508
99,122,283,280,copenhagen,44,austrian,0,71508
100,90,167,140,copenhagen,44,austrian,0,71508
101,422,282,276,copenhagen,44,austrian,0,71508
102,541,121,111,copenhagen,44,austrian,0,71508
103,531,170,139,copenhagen,44,austrian,0,71508
104,624,195,195,copenhagen,44,austrian,0,71508
105,716,119,110,copenhagen,44,austrian,0,71508
106,664,276,281,copenhagen,44,austrian,0,71508
107,43,86,142,copenhagen,44,austrian,0,71508
108,922,199,193,copenhagen,44,austrian,0,71508
109,78,271,276,copenhagen,44,austrian,0,71508
110,358,193,193,copenhagen,44,austrian,0,71508
111,99,168,140,copenhagen,44,austrian,0,71508
112,202,165,141,copenhagen,44,austrian,0,71508
113,519,195,197,copenhagen,44,austrian,0,71508
114,900,196,197,copenhagen,44,austrian,0,71508
115,319,278,279,copenhagen,44,austrian,0,71508
116,669,198,195,copenhagen,44,austrian,0,71508
117,547,168,139,copenhagen,44,austrian,0,71508
118,757,126,114,copenhagen,44,austrian,0,71508
119,91,126,56,copenhagen,44,austrian,0,71508
120,726,272,283,copenhagen,44,austrian,0,71508
121,514,272,279,copenhagen,44,austrian,0,71508
122,110,168,140,copenhagen,44,austrian,0,71508
123,32,170,139,copenhagen,44,austrian,0,71508
124,898,90,56,copenhagen,44,austrian,0,71508
125,761,121,112,copenhagen,44,austrian,0,71508
126,289,117,111,copenhagen,44,austrian,0,71508
127,332,195,196,copenhagen,44,austrian,0,71508
128,528,273,278,copenhagen,44,austrian,0,71508
129,908,282,275,copenhagen,44,austrian,0,71508
130,978,280,279,copenhagen,44,austrian,0,71508
131,407,195,192,copenhagen,44,austrian,0,71508
132,1,93,112,copenhagen,44,austrian,0,71508
133,829,168,139,copenhagen,44,austrian,0,71508
134,770,196,200,copenhagen,44,austrian,0,71508
135,463,95,56,copenhagen,44,austrian,0,71508
136,793,164,56,copenhagen,44,austrian,0,71508
137,771,280,280,copenhagen,44,austrian,0,71508
138,983,88,56,copenhagen,44,austrian,0,71508
139,865,282,278,copenhagen,44,austrian,0,71508
140,58,198,194,copenhagen,44,austrian,0,71508
141,938,119,56,copenhagen,44,austrian,0,71508
142,348,165,140,copenhagen,44,austrian,0,71508
143,124,271,280,copenhagen,44,austrian,0,71508
0,673,144,193,madrid,44,austrian,0,71508
1,297,204,280,madrid,44,austrian,0,71508
2,102,205,278,madrid,44,austrian,0,71508
3,538,120,113,madrid,44,austrian,0,71508
4,982,147,198,madrid,44,austrian,0,71508
5,845,203,281,madrid,44,austrian,0,71508
6,2,90,194,madrid,44,austrian,0,71508
7,468,65,56,madrid,44,austrian,0,71508
8,478,93,112,madrid,44,austrian,0,71508
9,499,144,195,madrid,44,austrian,0,71508
10,7,92,56,madrid,44,austrian,0,71508
11,800,91,56,madrid,44,austrian,0,71508
12,525,89,113,madrid,44,austrian,0,71508
13,351,87,57,madrid,44,austrian,0,71508
14,252,147,195,madrid,44,austrian,0,71508
15,378,124,138,madrid,44,austrian,0,71508
16,108,93,56,madrid,44,austrian,0,71508
17,458,69,113,madrid,44,austrian,0,71508
18,697,124,138,madrid,44,austrian,0,71508
19,285,89,55,madrid,44,austrian,0,71508
20,609,145,196,madrid,44,austrian,0,71508
21,561,67,56,madrid,44,austrian,0,71508
22,175,92,112,madrid,44,austrian,0,71508
23,964,124,140,madrid,44,austrian,0,71508
24,398,64,56,madrid,44,austrian,0,71508
25,873,211,283,madrid,44,austrian,0,71508
26,857,92,112,madrid,44,austrian,0,71508
27,235,125,140,madrid,44,austrian,0,71508
28,67,213,281,madrid,44,austrian,0,71508
29,941,66,56,madrid,44,austrian,0,71508
30,75,93,112,madrid,44,austrian,0,71508
31,411,91,56,madrid,44,austrian,0,71508
32,721,67,111,madrid,44,austrian,0,71508
33,186,125,140,madrid,44,austrian,0,71508
34,164,122,142,madrid,44,austrian,0,71508
35,737,148,196,madrid,44,austrian,0,71508
36,997,122,139,madrid,44,austrian,0,71508
37,120,126,138,madrid,44,austrian,0,71508
38,135,203,278,madrid,44,austrian,0,71508
39,789,64,56,madrid,44,austrian,0,71508
40,333,88,111,madrid,44,austrian,0,71508
41,265,204,280,madrid,44,austrian,0,71508
42,258,146,195,madrid,44,austrian,0,71508
43,454,95,113,madrid,44,austrian,0,71508
44,717,210,275,madrid,44,austrian,0,71508
45,780,203,280,madrid,44,austrian,0,71508
46,79,95,112,madrid,44,austrian,0,71508
47,126,89,112,madrid,44,austrian,0,71508
48,633,124,140,madrid,44,austrian,0,71508
49,886,94,111,madrid,44,austrian,0,71508
50,689,86,112,madrid,44,austrian,0,71508
51,233,125,138,madrid,44,austrian,0,71508
52,966,67,56,madrid,44,austrian,0,71508
53,241,123,140,madrid,44,austrian,0,71508
54,312,92,139,madrid,44,austrian,0,71508
55,836,146,195,madrid,44,austrian,0,71508
56,822,146,195,madrid,44,austrian,0,71508
57,729,209,279,madrid,44,austrian,0,71508
58,710,94,111,madrid,44,austrian,0,71508
59,261,93,112,madrid,44,austrian,0,71508
60,284,124,141,madrid,44,austrian,0,71508
61,276,68,56,madrid,44,austrian,0,71508
62,575,90,111,madrid,44,austrian,0,71508
63,619,120,112,madrid,44,austrian,0,71508
64,313,67,55,madrid,44,austrian,0,71508
65,500,66,138,madrid,44,austrian,0,71508
66,828,123,57,madrid,44,austrian,0,71508
67,154,206,278,madrid,44,austrian,0,71508
68,54,87,140,madrid,44,austrian,0,71508
69,495,213,279,madrid,44,austrian,0,71508
70,768,213,278,madrid,44,austrian,0,71508
71,798,205,280,madrid,44,austrian,0,71508
72,909,65,56,madrid,44,austrian,0,71508
73,606,202,278,madrid,44,austrian,0,71508
74,310,64,138,madrid,44,austrian,0,71508
75,427,147,192,madrid,44,austrian,0,71508
76,915,64,56,madrid,44,austrian,0,71508
77,388,123,139,madrid,44,austrian,0,71508
78,483,92,55,madrid,44,austrian,0,71508
79,847,94,114,madrid,44,austrian,0,71508
80,131,148,196,madrid,44,austrian,0,71508
81,149,148,194,madrid,44,austrian,0,71508
82,384,149,195,madrid,44,austrian,0,71508
83,39,92,112,madrid,44,austrian,0,71508
84,888,200,279,madrid,44,austrian,0,71508
85,733,94,112,madrid,44,austrian,0,71508
86,393,124,140,madrid,44,austrian,0,71508
87,791,93,113,madrid,44,austrian,0,71508
88,904,94,111,madrid,44,austrian,0,71508
89,246,210,282,madrid,44,austrian,0,71508
90,418,125,140,madrid,44,austrian,0,71508
91,370,66,56,madrid,44,austrian,0,71508
92,185,123,140,madrid,44,austrian,0,71508
93,936,124,138,madrid,44,austrian,0,71508
94,939,142,192,madrid,44,austrian,0,71508
95,31,92,111,madrid,44,austrian,0,71508
96,747,147,195,madrid,44,austrian,0,71508
97,600,62,56,madrid,44,austrian,0,71508
98,127,68,112,madrid,44,austrian,0,71508
99,413,202,282,madrid,44,austrian,0,71508
100,174,145,197,madrid,44,austrian,0,71508
101,277,200,281,madrid,44,austrian,0,71508
102,414,64,111,madrid,44,austrian,0,71508
103,444,89,112,madrid,44,austrian,0,71508
104,93,203,280,madrid,44,austrian,0,71508
105,901,209,276,madrid,44,austrian,0,71508
106,439,90,110,madrid,44,austrian,0,71508
107,618,92,112,madrid,44,austrian,0,71508
108,147,145,196,madrid,44,austrian,0,71508
109,527,123,139,madrid,44,austrian,0,71508
110,860,123,140,madrid,44,austrian,0,71508
111,97,205,283,madrid,44,austrian,0,71508
112,20,69,56,madrid,44,austrian,0,71508
113,322,89,56,madrid,44,austrian,0,71508
114,870,69,56,madrid,44,austrian,0,71508
115,205,86,57,madrid,44,austrian,0,71508
116,615,90,110,madrid,44,austrian,0,71508
117,138,67,56,madrid,44,austrian,0,71508
0,825,157,140,paris,44,austrian,0,71508
1,571,267,278,paris,44,austrian,0,71508
2,229,184,195,paris,44,austrian,0,71508
3,992,81,56,paris,44,austrian,0,71508
4,577,157,138,paris,44,austrian,0,71508
5,119,184,195,paris,44,austrian,0,71508
6,415,118,110,paris,44,austrian,0,71508
7,560,155,139,paris,44,austrian,0,71508
8,576,190,196,paris,44,austrian,0,71508
9,767,157,138,paris,44,austrian,0,71508
10,14,151,111,paris,44,austrian,0,71508
11,776,155,140,paris,44,austrian,0,71508
12,62,84,56,paris,44,austrian,0,71508
13,192,116,55,paris,44,austrian,0,71508
14,734,118,112,paris,44,austrian,0,71508
15,602,112,56,paris,44,austrian,0,71508
16,21,84,55,paris,44,austrian,0,71508
17,534,267,279,paris,44,austrian,0,71508
18,165,157,141,paris,44,austrian,0,71508
19,827,89,56,paris,44,austrian,0,71508
20,795,161,138,paris,44,austrian,0,71508
21,797,120,112,paris,44,austrian,0,71508
22,123,114,113,paris,44,austrian,0,71508
23,970,256,281,paris,44,austrian,0,71508
24,884,186,197,paris,44,austrian,0,71508
25,121,80,56,paris,44,austrian,0,71508
26,885,160,138,paris,44,austrian,0,71508
27,274,160,140,paris,44,austrian,0,71508
28,95,265,279,paris,44,austrian,0,71508
29,564,90,55,paris,44,austrian,0,71508
30,882,184,194,paris,44,austrian,0,71508
31,634,85,56,paris,44,austrian,0,71508
32,359,118,110,paris,44,austrian,0,71508
33,949,264,282,paris,44,austrian,0,71508
34,509,87,56,paris,44,austrian,0,71508
35,841,85,112,paris,44,austrian,0,71508
36,853,157,138,paris,44,austrian,0,71508
37,306,183,194,paris,44,austrian,0,71508
38,558,85,56,paris,44,austrian,0,71508
39,526,270,280,paris,44,austrian,0,71508
40,912,160,140,paris,44,austrian,0,71508
41,911,119,112,paris,44,austrian,0,71508
42,65,157,139,paris,44,austrian,0,71508
43,342,117,56,paris,44,austrian,0,71508
44,723,84,57,paris,44,austrian,0,71508
45,71,268,277,paris,44,austrian,0,71508
46,421,120,110,paris,44,austrian,0,71508
47,484,115,112,paris,44,austrian,0,71508
48,66,155,140,paris,44,austrian,0,71508
49,182,158,140,paris,44,austrian,0,71508
50,663,158,140,paris,44,austrian,0,71508
51,301,111,111,paris,44,austrian,0,71508
52,903,87,112,paris,44,austrian,0,71508
53,130,184,197,paris,44,austrian,0,71508
54,27,267,281,paris,44,austrian,0,71508
55,412,270,278,paris,44,austrian,0,71508
56,314,114,111,paris,44,austrian,0,71508
57,986,187,197,paris,44,austrian,0,71508
58,645,157,141,paris,44,austrian,0,71508
59,327,190,195,paris,44,austrian,0,71508
60,94,265,279,paris,44,austrian,0,71508
61,851,87,112,paris,44,austrian,0,71508
62,222,265,281,paris,44,austrian,0,71508
63,29,186,196,paris,44,austrian,0,71508
64,540,267,279,paris,44,austrian,0,71508
65,631,81,55,paris,44,austrian,0,71508
66,980,111,112,paris,44,austrian,0,71508
67,338,191,197,paris,44,austrian,0,71508
68,148,111,112,paris,44,austrian,0,71508
69,782,270,276,paris,44,austrian,0,71508
70,159,184,195,paris,44,austrian,0,71508
71,392,158,138,paris,44,austrian,0,71508
72,735,114,112,paris,44,austrian,0,71508
73,132,262,275,paris,44,austrian,0,71508
74,248,183,195,paris,44,austrian,0,71508
75,207,160,140,paris,44,austrian,0,71508
76,579,82,56,paris,44,austrian,0,71508
77,580,118,112,paris,44,austrian,0,71508
78,599,109,111,paris,44,austrian,0,71508
79,731,157,138,paris,44,austrian,0,71508
80,868,182,197,paris,44,austrian,0,71508
81,817,191,195,paris,44,austrian,0,71508
82,162,262,279,paris,44,austrian,0,71508
83,397,270,279,paris,44,austrian,0,71508
84,522,115,112,paris,44,austrian,0,71508
85,963,114,112,paris,44,austrian,0,71508
86,49,157,141,paris,44,austrian,0,71508
87,705,119,112,paris,44,austrian,0,71508
88,640,161,140,paris,44,austrian,0,71508
89,937,187,195,paris,44,austrian,0,71508
90,948,187,195,paris,44,austrian,0,71508
91,449,184,195,paris,44,austrian,0,71508
92,447,114,112,paris,44,austrian,0,71508
93,305,161,140,paris,44,austrian,0,71508
94,56,186,195,paris,44,austrian,0,71508
95,299,112,142,paris,44,austrian,0,71508
96,436,262,280,paris,44,austrian,0,71508
97,176,84,55,paris,44,austrian,0,71508
98,910,85,55,paris,44,austrian,0,71508
99,150,190,198,paris,44,austrian,0,71508
100,889,160,138,paris,44,austrian,0,71508
101,942,183,198,paris,44,austrian,0,71508
102,69,268,279,paris,44,austrian,0,71508
103,858,184,197,paris,44,austrian,0,71508
104,188,90,56,paris,44,austrian,0,71508
105,595,157,140,paris,44,austrian,0,71508
106,790,265,276,paris,44,austrian,0,71508
107,573,268,281,paris,44,austrian,0,71508
108,467,259,278,paris,44,austrian,0,71508
109,199,191,197,paris,44,austrian,0,71508
110,584,270,279,paris,44,austrian,0,71508
111,28,116,111,paris,44,austrian,0,71508
112,617,262,275,paris,44,austrian,0,71508
113,0,183,197,paris,44,austrian,0,71508
114,225,160,139,paris,44,austrian,0,71508
115,492,114,112,paris,44,austrian,0,71508
116,612,190,198,paris,44,austrian,0,71508
117,115,114,114,paris,44,austrian,0,71508
118,331,82,111,paris,44,austrian,0,71508
119,477,82,140,paris,44,austrian,0,71508
120,785,190,195,paris,44,austrian,0,71508
121,946,190,196,paris,44,austrian,0,71508
122,837,258,280,paris,44,austrian,0,71508
123,227,82,55,paris,44,austrian,0,71508
124,647,119,113,paris,44,austrian,0,71508
125,254,160,140,paris,44,austrian,0,71508
126,792,87,141,paris,44,austrian,0,71508
127,742,264,283,paris,44,austrian,0,71508
128,972,84,56,paris,44,austrian,0,71508
129,24,259,280,paris,44,austrian,0,71508
130,582,191,195,paris,44,austrian,0,71508
131,216,187,195,paris,44,austrian,0,71508
132,290,160,140,paris,44,austrian,0,71508
133,656,114,112,paris,44,austrian,0,71508
134,736,187,194,paris,44,austrian,0,71508
135,238,155,138,paris,44,austrian,0,71508
136,41,114,110,paris,44,austrian,0,71508
137,803,265,276,paris,44,austrian,0,71508
138,419,114,111,paris,44,austrian,0,71508
139,741,158,140,paris,44,austrian,0,71508
140,975,155,138,paris,44,austrian,0,71508
141,708,157,139,paris,44,austrian,0,71508
142,756,186,197,paris,44,austrian,0,71508
143,259,115,112,paris,44,austrian,0,71508
144,629,85,111,paris,44,austrian,0,71508
145,998,187,192,paris,44,austrian,0,71508
146,257,157,140,paris,44,austrian,0,71508
147,17,86,56,paris,44,austrian,0,71508
148,863,267,280,paris,44,austrian,0,71508
149,700,190,195,paris,44,austrian,0,71508
150,614,85,56,paris,44,austrian,0,71508
151,926,183,197,paris,44,austrian,0,71508
152,722,161,141,paris,44,austrian,0,71508
153,357,157,138,paris,44,austrian,0,71508
154,339,184,196,paris,44,austrian,0,71508
155,379,265,280,paris,44,austrian,0,71508
156,738,119,112,paris,44,austrian,0,71508
157,684,82,55,paris,44,austrian,0,71508
158,133,154,138,paris,44,austrian,0,71508
159,748,186,195,paris,44,austrian,0,71508
160,323,262,280,paris,44,austrian,0,71508
161,866,267,280,paris,44,austrian,0,71508
162,823,183,195,paris,44,austrian,0,71508
163,308,187,195,paris,44,austrian,0,71508
164,474,158,140,paris,44,austrian,0,71508
165,842,259,272,paris,44,austrian,0,71508
166,808,258,281,paris,44,austrian,0,71508
0,702,156,193,rome,44,austrian,0,71508
1,804,129,140,rome,44,austrian,0,71508
2,759,153,195,rome,44,austrian,0,71508
3,694,129,55,rome,44,austrian,0,71508
4,273,133,138,rome,44,austrian,0,71508
5,114,129,142,rome,44,austrian,0,71508
6,566,158,197,rome,44,austrian,0,71508
7,906,133,140,rome,44,austrian,0,71508
8,361,130,138,rome,44,austrian,0,71508
9,213,92,112,rome,44,austrian,0,71508
10,874,155,195,rome,44,austrian,0,71508
11,170,130,138,rome,44,austrian,0,71508
12,281,95,112,rome,44,austrian,0,71508
13,486,156,195,rome,44,austrian,0,71508
14,944,221,276,rome,44,austrian,0,71508
15,677,157,197,rome,44,austrian,0,71508
16,453,216,279,rome,44,austrian,0,71508
17,399,153,193,rome,44,austrian,0,71508
18,644,66,140,rome,44,austrian,0,71508
19,712,157,194,rome,44,austrian,0,71508
20,180,69,56,rome,44,austrian,0,71508
21,781,67,55,rome,44,austrian,0,71508
22,452,151,195,rome,44,austrian,0,71508
23,440,100,111,rome,44,austrian,0,71508
24,932,128,112,rome,44,austrian,0,71508
25,423,217,280,rome,44,austrian,0,71508
26,739,157,196,rome,44,austrian,0,71508
27,129,94,112,rome,44,austrian,0,71508
28,485,68,55,rome,44,austrian,0,71508
29,586,156,198,rome,44,austrian,0,71508
30,543,156,197,rome,44,austrian,0,71508
31,144,75,56,rome,44,austrian,0,71508
32,856,69,55,rome,44,austrian,0,71508
33,763,97,112,rome,44,austrian,0,71508
34,552,91,111,rome,44,austrian,0,71508
35,991,151,196,rome,44,austrian,0,71508
36,156,68,56,rome,44,austrian,0,71508
37,854,214,277,rome,44,austrian,0,71508
38,569,95,112,rome,44,austrian,0,71508
39,471,155,194,rome,44,austrian,0,71508
40,786,214,281,rome,44,austrian,0,71508
41,242,157,196,rome,44,austrian,0,71508
42,816,67,56,rome,44,austrian,0,71508
43,46,214,277,rome,44,austrian,0,71508
44,947,133,140,rome,44,austrian,0,71508
45,324,133,139,rome,44,austrian,0,71508
46,651,92,112,rome,44,austrian,0,71508
47,864,131,140,rome,44,austrian,0,71508
48,344,69,56,rome,44,austrian,0,71508
49,840,100,112,rome,44,austrian,0,71508
50,151,222,278,rome,44,austrian,0,71508
51,537,155,196,rome,44,austrian,0,71508
